Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
6424703:Cooperativas de crédito mútuo;39;28;0;215;41;134;309;6;0;0;0;30;0;0;0;0;0;0;0;63;0;0;0;0;0;0;12;0;0;0;3;12;0;0;0;0;133;0;0;0;0;0;0;9;7;0;50;0;38;11;47;0;0;0;11;0;0;4;20;43;6;7;0;7;1285
6424704:Cooperativas de crédito rural;122;0;33;109;42;73;0;0;0;0;0;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;10;425
6434400:Agências de fomento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;244
6435201:Sociedades de crédito imobiliário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
6435202:Associações de poupança e empréstimo;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;4;0;0;47
6436100:Sociedades de crédito, financiamento e investimento - financeiras;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113
6437900:Sociedades de crédito ao microempreendedor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89
6438799:Outras Instituições de Intermediação Não-Monetária não especificadas anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6450600:Sociedades de capitalização;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6461100:Holdings de instituições financeiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6462000:Holdings de instituições não-financeiras;82;0;1;0;0;38;0;0;0;0;0;3;0;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;0;0;0;0;0;0;0;0;0;1;0;0;46;1;0;0;0;3;0;0;33;0;0;0;29;0;0;646
6463800:Outras sociedades de participação, exceto holdings;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;13;0;5;123
6470101:Fundos de investimento, exceto previdenciários e imobiliários;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6491300:Sociedades de fomento mercantil - factoring;9;0;5;0;0;3;4;0;0;0;0;1;4;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;1;0;0;0;1;0;0;0;3;3;0;1;10;0;0;0;0;0;0;0;2;0;0;8;4;0;0;466
6492100:Securitização de créditos;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
6493000:Administração de consórcios para aquisição de bens e direitos;4;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;3;0;0;0;0;0;9;0;0;0;0;17;0;0;0;0;0;0;0;0;0;183
6499901:Clubes de investimento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6499905:Concessão de crédito pelas OSCIP;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
6499999:Outras atividades de serviços financeiros não especificadas anteriormente;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;21;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;38
6511101:Seguros de vida;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;60
6512000:Seguros não-vida;36;0;0;5;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;86;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;267
6520100:Seguros-saúde;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;24
6541300:Previdência complementar fechada;28;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;31;0;0;134
6542100:Previdência complementar aberta;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;34
6550200:Planos de saúde;159;0;18;126;0;1;28;0;0;0;0;130;0;0;0;0;0;0;0;637;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;936;0;0;0;4;0;0;0;0;0;0;0;24;115;0;0;0;0;433;0;0;32;0;0;16;225;0;0;2903
6612601:Corretoras de títulos e valores mobiliários;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6612602:Distribuidoras de títulos e valores mobiliários;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
6612603:Corretoras de câmbio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;72
6612604:Corretoras de contratos de mercadorias;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
6612605:Agentes de investimentos em aplicações financeiras;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;22
6613400:Administração de cartões de crédito;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60
6619301:Serviços de liquidação e custódia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6
6619302:Correspondentes de instituições financeiras;53;0;0;10;1;4;11;0;5;0;0;39;0;0;0;0;0;0;0;76;0;5;0;0;0;0;7;0;0;0;0;12;0;0;0;0;102;16;2;1;0;0;0;0;6;48;0;1;0;2;0;0;0;0;100;0;3;23;0;0;5;30;0;0;562
6619399:Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente;12;0;0;0;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;39;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;71;0;0;3;1;0;0;1;5;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;17;0;0;170
6621501:Peritos e avaliadores de seguros;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
6621502:Auditoria e consultoria atuarial;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3
6622300:Corretores e agentes de seguros, de planos de previdência complementar e de saúde;68;0;4;14;0;17;6;3;0;0;0;13;0;0;0;0;0;0;0;172;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;262;21;0;0;0;0;0;0;0;0;9;4;26;36;29;0;0;0;24;0;3;17;0;6;11;55;0;1;816
6629100:Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente;2;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;7;0;0;2;0;0;0;5;0;0;50
6630400:Atividades de administração de fundos por contrato ou comissão;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;6
6810201:Compra e venda de imóveis próprios;26;0;6;47;0;25;6;0;0;0;0;48;0;0;0;0;0;0;0;92;0;0;0;0;0;0;31;0;0;0;0;14;0;0;0;1;70;24;11;0;0;0;1;3;122;17;1;8;360;85;215;6;0;0;33;1;2;42;4;4;0;69;0;3;1377
6810202:Aluguel de imóveis próprios;13;0;27;9;0;1;2;0;0;0;0;48;0;0;0;0;0;0;0;107;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;262;49;0;5;0;4;0;2;2;0;2;0;4;9;1;0;0;5;50;0;0;1;0;6;4;45;0;0;670
6810203:Loteamento de imóveis próprios;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19
6821801:Corretagem na compra e venda e avaliação de imóveis;140;0;5;27;0;20;15;0;0;0;0;19;0;0;0;0;0;0;0;123;0;1;0;0;0;1;20;0;0;0;0;37;0;0;0;0;156;8;0;4;0;8;1;55;1;0;30;0;35;29;1;0;0;0;47;0;0;21;0;0;1;92;0;0;897
6821802:Corretagem no aluguel de imóveis;36;0;0;16;0;2;0;0;0;0;0;17;0;0;0;0;0;0;0;26;0;0;0;0;0;0;14;0;0;0;0;68;0;0;0;0;35;0;0;0;0;0;0;0;1;0;0;0;7;3;0;3;0;0;1;0;0;5;0;0;8;70;0;0;312
6822600:Gestão e administração da propriedade imobiliária;250;0;5;14;3;0;9;0;0;0;1;25;0;0;0;0;0;0;0;375;0;0;0;0;0;0;19;0;0;7;0;24;0;0;0;0;794;1;0;0;0;0;0;2;3;0;0;2;15;14;14;0;0;0;14;0;10;13;2;15;1;58;0;0;1690
6911701:Serviços advocatícios;164;4;42;56;3;63;51;9;10;0;0;71;1;0;0;0;0;7;0;296;0;0;12;0;0;1;37;0;0;0;2;12;0;0;3;0;678;17;0;6;3;4;1;0;12;6;14;2;39;67;41;0;1;0;92;0;2;43;8;7;20;118;3;7;2035
6911702:Atividades auxiliares da justiça;0;0;1;3;0;0;0;1;0;0;12;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;627;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;1;657
6911703:Agente de propriedade industrial;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
6912500:Cartórios;201;29;100;147;38;153;69;35;26;13;1;133;22;1;0;0;0;6;0;421;10;7;8;0;8;9;95;0;2;7;6;63;4;0;10;0;408;63;15;31;10;15;32;32;39;38;49;31;87;38;17;0;5;0;128;0;39;105;51;37;80;200;14;30;3218
6920601:Atividades de contabilidade;712;30;236;387;46;305;266;40;26;17;6;445;19;2;0;16;0;12;8;1396;1;30;20;1;5;36;296;2;7;13;44;246;11;0;25;5;1602;161;2;89;56;108;38;95;187;211;221;99;243;264;155;89;4;0;381;8;76;446;81;124;209;664;14;41;10379
6920602:Atividades de consultoria e auditoria contábil e tributária;14;3;4;24;10;19;12;0;4;0;0;4;9;0;0;0;0;0;0;104;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;77;0;0;0;0;4;0;0;0;0;0;0;8;5;3;0;0;0;5;2;6;0;0;16;0;31;0;6;371
7020400:Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica;142;0;0;2;0;5;2;0;0;0;0;162;0;0;0;0;0;0;0;1436;0;0;0;0;0;0;126;0;0;0;0;2;0;0;0;0;432;2;5;0;0;0;0;21;90;9;3;0;60;19;0;35;0;0;13;0;1;163;10;7;1;1324;0;0;4072
7111100:Serviços de arquitetura;13;0;0;0;0;2;2;0;0;0;0;19;0;0;0;0;0;0;0;131;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;130;1;0;0;0;0;0;1;1;0;7;0;3;2;0;0;0;0;20;0;0;11;0;1;1;42;0;0;390
7112000:Serviços de engenharia;212;2;1;36;1;8;11;11;66;0;3;297;0;0;0;0;0;0;0;871;8;4;0;0;0;0;67;0;0;0;286;24;0;0;0;0;1486;14;2;1;0;0;10;11;442;50;12;35;480;44;1;2;0;0;42;0;0;8;0;15;10;403;0;0;4976
7119701:Serviços de cartografia, topografia e geodésia;45;0;6;2;0;0;8;0;0;0;0;21;0;0;0;0;0;0;0;53;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;260;0;0;0;0;0;0;25;6;3;5;0;192;48;0;0;0;0;44;0;4;9;6;3;26;26;0;0;794
7119702:Atividades de estudos geológicos;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;26;0;0;0;0;3;0;0;0;0;11;0;0;0;0;0;0;15;0;0;0;1;173;25;1;0;0;0;6;0;0;14;0;13;0;26;0;19;345
7119703:Serviços de desenho técnico relacionados à arquitetura e engenharia;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;41;0;0;0;0;0;0;12;0;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;19;0;0;122
7119704:Serviços de perícia técnica relacionados à segurança do trabalho;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;6;0;0;0;25;0;2;0;0;0;10;0;0;0;0;0;1;1;0;0;150
7119799:Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente;6;0;0;0;0;16;0;0;0;0;0;7;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;46;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;96
7120100:Testes e análises técnicas;2;0;0;14;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;167;0;11;0;0;0;0;3;0;0;0;0;11;0;0;0;0;84;0;0;0;0;0;0;0;2;0;0;0;44;0;0;0;0;0;16;0;0;0;0;0;0;7;0;0;368
7210000:Pesquisa e desenvolvimento experimental em ciências físicas e naturais;228;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;1540;0;0;0;0;0;0;119;0;0;0;0;15;0;0;0;0;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;88;0;1;3021
7220700:Pesquisa e desenvolvimento experimental em ciências sociais e humanas;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1264;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1284
7311400:Agências de publicidade;56;0;0;5;0;0;12;0;0;0;0;20;2;0;0;0;0;0;0;276;3;0;0;0;0;1;28;0;0;0;0;9;0;0;0;0;379;3;1;0;3;0;0;0;0;0;1;2;7;14;4;0;0;0;50;0;0;0;0;1;0;45;0;0;922
7312200:Agenciamento de espaços para publicidade, exceto em veículos de comunicação;3;0;0;1;0;19;6;0;0;0;0;2;0;0;0;0;0;0;0;52;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;32;0;0;6;0;0;0;0;0;2;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;7;0;0;169
7319001:Criação de estandes para feiras e exposições;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4
7319002:Promoção de vendas;19;0;2;5;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;126;36;0;36;0;1;0;0;0;0;1;0;0;5;0;0;0;0;10;0;0;1;1;0;0;19;0;0;404
7319003:Marketing direto;2;0;13;25;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;6;0;0;294
7319004:Consultoria em publicidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;12
7319099:Outras atividades de publicidade não especificadas anteriormente;20;0;3;2;0;1;3;0;8;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;3;0;0;1;23;1;0;1;0;0;13;0;1;0;0;0;0;0;2;0;0;1;11;0;0;143
7320300:Pesquisas de mercado e de opinião pública;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;88
7410201:Design;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;20
7410202:Decoração de interiores;0;0;0;3;0;9;0;0;0;0;0;10;0;0;0;0;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;4;0;0;0;5;0;0;97
7420001:Atividades de produção de fotografias, exceto aérea e submarina;3;0;6;12;0;8;4;3;0;1;0;17;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;23;0;0;1;0;45;0;0;6;0;0;0;3;2;2;2;0;1;7;2;0;0;0;1;0;0;49;2;0;2;3;0;0;208
7420002:Atividades de produção de fotografias aéreas e submarinas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
7420003:Laboratórios fotográficos;15;1;3;1;0;2;7;1;0;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;41;0;0;0;0;8;0;0;0;0;78;7;0;0;0;0;3;9;0;0;2;0;6;0;5;0;0;0;5;0;0;0;0;7;5;2;0;0;218
7420004:Filmagem de festas e eventos;1;0;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;6;4;0;0;83
7420005:Serviços de microfilmagem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;0;0;16
7490101:Serviços de tradução, interpretação e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;28
7490102:Escafandria e mergulho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78
7490103:Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias;12;3;13;26;8;10;38;3;0;0;3;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;0;0;0;0;3;0;0;0;0;3;0;0;0;0;1;23;1;3;5;4;4;2;78;77;0;0;0;0;0;16;2;10;7;78;24;0;0;475
7490104:Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;17;0;0;8;0;12;3;0;1;0;0;80;0;0;0;0;0;0;0;93;0;0;0;0;0;0;4;0;0;0;1;23;0;0;0;0;150;0;0;0;0;0;11;1;0;0;0;0;3;16;1;0;0;0;41;0;0;0;0;0;0;53;0;0;518
7490105:Agenciamento de profissionais para atividades esportivas, culturais e artísticas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
7490199:Outras atividades profissionais, científicas e técnicas não especificadas anteriormente;35;0;0;2;0;8;27;1;2;0;0;19;0;0;0;0;0;196;0;134;0;1;0;0;0;0;10;0;0;2;12;3;0;0;0;0;458;0;0;26;1;0;0;1;60;3;7;7;119;51;2;0;0;0;102;0;1;1;8;0;1;6;0;1;1307
7500100:Atividades veterinárias;9;0;3;11;0;0;8;0;0;0;0;10;0;0;0;0;0;0;0;60;0;0;0;0;0;0;22;0;0;0;0;2;0;0;0;0;60;8;0;0;0;0;0;0;5;2;0;0;0;19;3;0;0;0;1;0;0;1;0;7;7;0;0;0;238
7711000:Locação de automóveis sem condutor;336;2;9;13;0;7;12;0;4;0;2;84;1;0;0;0;0;0;0;1147;0;0;1;0;0;0;88;0;0;0;13;83;0;0;0;0;917;28;0;3;0;23;0;18;50;3;36;50;180;196;39;13;0;0;68;4;0;37;6;11;75;167;3;12;3741
7719501:Locação de embarcações sem tripulação, exceto para fins recreativos;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;4;0;0;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
