Coluna;Microrregião
CNAE 2.0 Subclasse;50001:BAIXO PANTANAL;50002:AQUIDAUANA;50003:ALTO TAQUARI;50004:CAMPO GRANDE;50005:CASSILÂNDIA;50006:PARANAÍBA;50007:TRÊS LAGOAS;50008:NOVA ANDRADINA;50009:BODOQUENA;50010:DOURADOS;50011:IGUATEMI;51001:ARIPUANÃ;51002:ALTA FLORESTA;51003:COLÍDER;51004:PARECIS;51005:ARINOS;51006:ALTO TELES PIRES;51007:SINOP;51008:PARANATINGA;51009:NORTE ARAGUAIA;51010:CANARANA;51011:MÉDIO ARAGUAIA;51012:ALTO GUAPORÉ;51013:TANGARÁ DA SERRA;51014:JAURU;51015:ALTO PARAGUAI;51016:ROSÁRIO OESTE;51017:CUIABÁ;51018:ALTO PANTANAL;51019:PRIMAVERA DO LESTE;51020:TESOURO;51021:RONDONÓPOLIS;51022:ALTO ARAGUAIA;52001:SÃO MIGUEL DO ARAGUAIA;52002:RIO VERMELHO;52003:ARAGARÇAS;52004:PORANGATU;52005:CHAPADA DOS VEADEIROS;52006:CERES;52007:ANÁPOLIS;52008:IPORÁ;52009:ANICUNS;52010:GOIÂNIA;52011:VÃO DO PARANÃ;52012:ENTORNO DE BRASÍLIA;52013:SUDOESTE DE GOIÁS;52014:VALE DO RIO DOS BOIS;52015:MEIA PONTE;52016:PIRES DO RIO;52017:CATALÃO;52018:QUIRINÓPOLIS;53001:BRASÍLIA;Total
2825900:Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;38
2829101:Fabricação de máquinas de escrever, calcular e outros equipamentos não-eletrônicos para escritório, peças e acessórios;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2829199:Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios;0;0;0;90;13;0;39;0;0;10;17;1;3;0;6;0;9;12;0;0;0;0;0;0;0;0;0;62;0;0;0;21;0;0;0;0;6;0;7;5;0;77;238;0;1;5;0;8;0;0;0;14;644
2831300:Fabricação de tratores agrícolas, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;23
2832100:Fabricação de equipamentos para irrigação agrícola, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;71;0;0;0;0;12;0;0;0;0;84
2833000:Fabricação de máquinas e equipamentos para a agricultura e pecuária, peças e acessórios, exceto para irrigação;0;0;16;335;0;0;23;2;16;122;0;0;0;0;0;0;61;159;0;0;2;0;8;0;0;0;0;126;0;56;0;98;0;0;0;0;3;0;0;0;0;0;278;0;112;168;0;83;0;660;0;0;2328
2840200:Fabricação de máquinas-ferramenta, peças e acessórios;0;0;0;45;0;0;0;0;0;0;0;0;0;1;8;0;38;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;25;0;0;0;0;0;114;0;0;69;0;0;39;0;2;0;0;0;4;355
2852600:Fabricação de outras máquinas e equipamentos para uso na extração mineral, peças e acessórios, exceto na extração de petróleo;0;0;0;10;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;15;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;90
2853400:Fabricação de tratores, peças e acessórios, exceto agrícolas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;8
2854200:Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios, exceto tratores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;133
2861500:Fabricação de máquinas para a indústria metalúrgica, peças e acessórios, exceto máquinas-ferramenta;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;55
2862300:Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;27;0;0;0;12;0;0;0;0;0;0;0;0;0;11;336;0;0;22;0;0;0;0;0;13;426
2863100:Fabricação de máquinas e equipamentos para a indústria têxtil, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;25
2864000:Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2865800:Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos, peças e acessórios;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
2866600:Fabricação de máquinas e equipamentos para a indústria do plástico, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;16;0;0;0;0;0;0;0;0;0;20
2869100:Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios;0;0;0;37;0;0;4;59;0;3;0;8;15;0;0;0;0;9;0;0;0;0;0;0;0;0;0;48;0;0;0;28;0;0;0;0;0;0;0;41;0;0;141;0;1;0;4;0;0;2;0;8;408
2910701:Fabricação de automóveis, camionetas e utilitários;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1723;0;0;12;0;14;0;0;0;0;1976;0;55;3780
2910702:Fabricação de chassis com motor para automóveis, camionetas e utilitários;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;0;0;283
2920401:Fabricação de caminhões e ônibus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;15;102
2930101:Fabricação de cabines, carrocerias e reboques para caminhões;0;0;4;51;4;74;1;0;6;9;9;4;16;0;11;8;30;8;0;0;0;1;1;0;1;0;0;235;0;11;0;15;0;0;0;4;0;0;0;230;0;0;292;0;11;7;7;0;3;0;0;51;1104
2930103:Fabricação de cabines, carrocerias e reboques para outros veículos automotores, exceto caminhões e ônibus;0;0;0;4;0;0;0;0;0;7;0;6;2;1;0;0;15;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;21;0;0;3;323;1;0;5;0;0;0;1160;0;31;1584
2941700:Fabricação de peças e acessórios para o sistema motor de veículos automotores;0;0;0;11;0;0;5;0;0;0;0;0;0;0;4;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;4;0;1;41
2942500:Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2943300:Fabricação de peças e acessórios para o sistema de freios de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2944100:Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;5;22
2945000:Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;28;0;0;3;0;0;0;0;0;2;45
2949201:Fabricação de bancos e estofados para veículos automotores;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;0;0;7;0;0;0;3;0;0;33
2949299:Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente;0;0;0;11;0;0;0;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;24;0;3;0;2;0;0;4;0;0;0;0;0;0;0;146;0;0;0;0;11;0;36;0;0;254
2950600:Recondicionamento e recuperação de motores para veículos automotores;0;0;7;93;17;13;48;0;0;45;5;58;23;6;6;10;45;8;5;5;2;6;0;0;9;0;0;92;0;24;0;49;0;0;0;0;29;0;4;48;0;0;336;11;5;21;0;21;0;14;0;60;1125
3011301:Construção de embarcações de grande porte;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3011302:Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;2;0;0;40
3012100:Construção de embarcações para esporte e lazer;0;0;2;3;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;4;0;0;0;19;0;0;0;5;0;0;0;0;23;0;0;7;0;0;63;0;0;2;0;34;0;0;0;0;166
3031800:Fabricação de locomotivas, vagões e outros materiais rodantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
3041500:Fabricação de aeronaves;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;15;17
3042300:Fabricação de turbinas, motores e outros componentes e peças para aeronaves;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5
3092000:Fabricação de bicicletas e triciclos não-motorizados, peças e acessórios;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;35;62
3099700:Fabricação de equipamentos de transporte não especificados anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;9;0;2;37;0;0;0;0;0;0;0;0;0;51
3101200:Fabricação de móveis com predominância de madeira;1;16;25;361;55;35;35;16;4;167;49;96;100;114;33;94;189;106;4;4;13;17;6;123;72;2;0;1117;8;86;0;77;4;12;12;0;43;1;488;371;4;21;2862;1;473;120;12;171;22;33;19;1139;8833
3102100:Fabricação de móveis com predominância de metal;0;0;0;180;0;203;3;0;0;24;0;0;2;0;1;0;1;22;0;0;0;2;0;10;0;0;0;194;0;0;0;9;0;0;0;0;48;0;0;225;0;0;891;0;12;3;0;0;0;0;0;177;2007
3103900:Fabricação de móveis de outros materiais, exceto madeira e metal;0;0;0;0;0;0;0;0;0;14;1;0;0;1;0;0;36;9;0;0;0;0;0;0;0;0;0;60;0;14;0;0;0;0;0;0;0;0;1;14;9;0;244;0;103;1;0;0;7;3;0;36;553
3104700:Fabricação de colchões;0;15;0;9;0;0;0;0;0;12;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;419;0;0;0;242;0;0;0;0;0;0;18;231;0;0;1680;0;23;0;0;0;0;0;0;0;2701
3211601:Lapidação de gemas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;4
3211602:Fabricação de artefatos de joalheria e ourivesaria;0;0;0;4;0;0;0;1;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;1;0;1;2;0;0;224;0;1;0;0;0;0;0;3;16;276
3212400:Fabricação de bijuterias e artefatos semelhantes;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;16;0;1;10;0;18;467;0;0;1;2;0;0;0;0;13;532
3220500:Fabricação de instrumentos musicais, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4
3230200:Fabricação de artefatos para pesca e esporte;0;0;0;1;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;128;0;0;0;0;0;0;0;0;5;210
3240002:Fabricação de mesas de bilhar, de sinuca e acessórios não associada à locação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
3240003:Fabricação de mesas de bilhar, de sinuca e acessórios associada à locação;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;0;9;0;0;0;4;0;0;0;0;0;1;0;0;0;0;11;61;0;0;0;0;1;0;0;0;0;0;0;0;99
3240099:Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente;0;0;0;6;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;31;0;0;0;0;0;0;1;0;14;372
3250701:Fabricação de instrumentos não-eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;97;0;12;0;0;0;0;0;0;24;140
3250702:Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;0;6;121
3250703:Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;51;0;0;0;0;4;0;0;0;1;60
3250704:Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral, exceto sob encomenda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;22
3250705:Fabricação de materiais para medicina e odontologia;0;0;0;0;0;0;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;155;0;269;278;0;0;25;0;0;0;0;0;3;748
3250706:Serviços de prótese dentária;5;0;4;138;2;0;6;1;4;38;1;0;1;1;0;0;11;17;0;0;0;8;0;7;3;0;0;55;4;5;0;19;0;2;0;0;4;0;7;33;0;2;167;0;32;25;1;16;0;5;0;224;848
3250707:Fabricação de artigos ópticos;0;0;0;49;0;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;55;0;0;0;2;0;0;0;0;0;0;0;17;0;0;161;0;0;0;0;0;0;0;0;93;389
3250709:Serviço de laboratório óptico;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
3291400:Fabricação de escovas, pincéis e vassouras;0;0;0;22;0;0;0;0;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;2;2;44;0;0;42;0;0;0;0;0;0;0;0;24;148
3292202:Fabricação de equipamentos e acessórios para segurança pessoal e profissional;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;102;0;0;102;0;0;0;0;12;0;1;0;0;236
3299002:Fabricação de canetas, lápis e outros artigos para escritório;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;16;0;7;0;0;0;0;0;0;22;48
3299003:Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos;0;1;0;58;0;0;3;0;0;8;8;25;0;7;6;1;12;8;0;2;0;4;0;7;18;0;0;89;3;3;0;6;0;1;0;0;7;0;2;6;0;1;163;3;22;36;0;2;0;2;0;57;571
3299004:Fabricação de painéis e letreiros luminosos;0;0;1;38;0;0;0;0;2;3;2;0;15;1;1;0;14;32;0;0;0;0;1;5;0;0;0;24;0;0;0;0;0;0;0;0;9;0;0;3;0;0;203;0;0;0;0;1;16;1;0;66;438
3299005:Fabricação de aviamentos para costura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;37;0;1;0;0;0;0;0;0;0;40
3299006:Fabricação de velas, inclusive decorativas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
3299099:Fabricação de produtos diversos não especificados anteriormente;5;0;8;29;0;10;1;14;1;11;5;1;0;0;0;0;4;0;0;0;0;1;0;4;0;0;0;123;0;7;0;1;0;0;0;0;29;0;0;74;0;0;314;0;34;4;0;16;0;6;0;105;807
3311200:Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos;0;0;0;7;134;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;1;6;0;25;3;0;4;120;0;11;26;0;0;0;0;0;4;352
3312102:Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle;0;0;0;10;0;0;0;0;0;0;3;0;0;0;6;0;4;0;0;3;0;0;0;0;0;0;0;22;0;0;0;1;0;0;0;0;0;0;0;15;0;0;29;0;0;0;0;0;0;0;0;120;213
3312103:Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;2;0;0;71;0;0;0;0;0;0;4;0;77;165
3312104:Manutenção e reparação de equipamentos e instrumentos ópticos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;4
3313901:Manutenção e reparação de geradores, transformadores e motores elétricos;2;0;0;15;0;0;6;0;0;21;5;1;0;3;4;0;32;2;2;0;0;0;1;6;0;0;0;13;5;10;0;37;1;0;0;0;0;0;5;101;0;0;425;0;2;28;0;7;0;38;0;22;794
3313902:Manutenção e reparação de baterias e acumuladores elétricos, exceto para veículos;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6
3313999:Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente;0;0;0;14;0;0;0;0;0;91;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;1;0;1;0;75;0;0;0;0;4;0;0;26;0;4;40;0;0;0;0;0;0;1;0;50;318
3314701:Manutenção e reparação de máquinas motrizes não-elétricas;2;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;5;0;1;1;3;0;0;0;0;0;20
3314702:Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas;0;0;0;31;4;0;0;1;0;22;2;0;1;1;9;0;3;0;0;0;0;5;0;2;0;0;0;153;0;2;0;0;1;3;0;0;0;0;1;1;0;3;36;0;2;13;0;0;0;0;0;30;326
3314703:Manutenção e reparação de válvulas industriais;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
3314704:Manutenção e reparação de compressores;0;0;3;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;43
3314705:Manutenção e reparação de equipamentos de transmissão para fins industriais;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;13;0;4;0;1;0;0;0;0;0;0;0;9;0;0;1;0;0;4;0;16;0;0;0;0;52
3314706:Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas;0;0;0;3;0;0;0;3;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;39;0;0;0;0;2;103
3314707:Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;15;0;5;41;2;0;1;6;1;1;5;0;1;1;0;0;15;3;0;0;2;0;3;4;2;0;0;41;0;1;0;36;0;0;0;0;2;0;0;57;0;0;58;0;80;2;0;2;1;2;0;98;488
3314708:Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas;0;0;0;53;0;0;13;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;3;0;0;103;0;0;0;0;2;0;0;0;137;326
3314709:Manutenção e reparação de máquinas de escrever, calcular e de outros equipamentos não-eletrônicos para escritório;0;0;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;29;0;0;0;4;0;0;0;0;0;0;0;0;0;0;7;0;0;11;0;0;0;0;0;56;118
3314710:Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente;0;0;0;36;0;0;33;0;2;16;1;0;0;0;1;0;2;4;0;0;0;0;0;1;0;0;0;52;0;7;0;14;0;0;0;0;9;0;0;72;0;5;187;0;0;36;1;24;20;0;2;82;607
3314711:Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária;0;0;7;7;41;0;15;24;0;202;17;17;0;0;88;3;75;20;7;0;22;4;7;62;0;0;0;2;0;34;0;45;4;0;0;0;0;0;17;2;0;1;38;1;28;341;4;28;8;4;6;16;1197
3314712:Manutenção e reparação de tratores agrícolas;0;0;0;0;23;8;0;0;0;50;3;0;0;0;2;0;4;10;0;2;0;2;0;3;20;0;0;28;0;15;0;13;0;1;3;0;14;0;2;8;0;0;9;2;0;14;1;4;10;0;0;2;253
3314713:Manutenção e reparação de máquinas-ferramenta;0;0;0;8;0;0;1;0;0;0;0;0;0;2;3;0;0;2;0;0;0;0;0;0;3;0;0;6;0;0;0;1;0;0;0;0;222;0;0;0;0;0;36;0;0;0;0;6;0;0;3;2;295
3314715:Manutenção e reparação de máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;90
3314716:Manutenção e reparação de tratores, exceto agrícolas;0;0;0;7;0;0;0;0;0;0;0;9;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
3314717:Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;11;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1;32
3314718:Manutenção e reparação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;21;0;36;0;0;0;0;0;0;0;63
3314719:Manutenção e reparação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;0;0;0;6;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;2;0;0;13;0;0;22;0;8;0;0;0;16;77
3314720:Manutenção e reparação de máquinas e equipamentos para a indústria têxtil, do vestuário, do couro e calçados;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;8
3314721:Manutenção e reparação de máquinas e aparelhos para a indústria de celulose, papel e papelão e artefatos;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3314722:Manutenção e reparação de máquinas e aparelhos para a indústria do plástico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;822;0;0;0;0;0;0;0;0;0;0;0;1;876
