Coluna;Microrregião
CNAE 2.0 Subclasse;21001:LITORAL OCIDENTAL MARANHENSE;21002:AGLOMERAÇÃO URBANA DE SÃO LUÍS;21003:ROSÁRIO;21004:LENÇOIS MARANHENSES;21005:BAIXADA MARANHENSE;21006:ITAPECURU MIRIM;21007:GURUPI-MA;21008:PINDARÉ;21009:IMPERATRIZ;21010:MÉDIO MEARIM;21011:ALTO MEARIM E GRAJAÚ;21012:PRESIDENTE DUTRA;21013:BAIXO PARNAÍBA MARANHENSE;21014:CHAPADINHA;21015:CODÓ;21016:COELHO NETO;21017:CAXIAS;21018:CHAPADAS DO ALTO ITAPECURU;21019:PORTO FRANCO;21020:GERAIS DE BALSAS;21021:CHAPADAS DAS MANGABEIRAS;22001:BAIXO PARNAÍBA PIAUIENSE;22002:LITORAL PIAUIENSE;22003:TERESINA;22004:CAMPO MAIOR;22005:MÉDIO PARNAÍBA PIAUIENSE;22006:VALENÇA DO PIAUÍ;22007:ALTO PARNAÍBA PIAUIENSE;22008:BERTOLÍNIA;22009:FLORIANO;22010:ALTO MÉDIO GURGUÉIA;22011:SÃO RAIMUNDO NONATO;22012:CHAPADAS DO EXTREMO SUL PIAUIENSE;22013:PICOS;22014:PIO IX;22015:ALTO MÉDIO CANINDÉ;23001:LITORAL DE CAMOCIM E ACARAÚ;23002:IBIAPABA;23003:COREAÚ;23004:MERUOCA;23005:SOBRAL;23006:IPU;23007:SANTA QUITÉRIA;23008:ITAPIPOCA;23009:BAIXO CURU;23010:URUBURETAMA;23011:MÉDIO CURU;23012:CANINDÉ;23013:BATURITÉ;23014:CHOROZINHO;23015:CASCAVEL-CE;23016:FORTALEZA;23017:PACAJUS;23018:SERTÃO DE CRATÉUS;23019:SERTÃO DE QUIXERAMOBIM;23020:SERTÃO DE INHAMUNS;23021:SERTÃO DE SENADOR POMPEU;23022:LITORAL DE ARACATI;23023:BAIXO JAGUARIBE;23024:MÉDIO JAGUARIBE;23025:SERRA DO PEREIRO;23026:IGUATU;23027:VÁRZEA ALEGRE;23028:LAVRAS DA MANGABEIRA;23029:CHAPADA DO ARARIPE;23030:CARIRIAÇU;23031:BARRO;23032:CARIRI;23033:BREJO SANTO;24001:MOSSORÓ;24002:CHAPADA DO APODI;24003:MÉDIO OESTE;24004:VALE DO AÇU;24005:SERRA DE SÃO MIGUEL;24006:PAU DOS FERROS;24007:UMARIZAL;24008:MACAU;24009:ANGICOS;24010:SERRA DE SANTANA;24011:SERIDÓ OCIDENTAL;24012:SERIDÓ ORIENTAL;24013:BAIXA VERDE;24014:BORBOREMA POTIGUAR;24015:AGRESTE POTIGUAR;24016:LITORAL NORDESTE;24017:MACAÍBA;24018:NATAL;24019:LITORAL SUL-RN;25001:CATOLÉ DO ROCHA;25002:CAJAZEIRAS;25003:SOUSA;25004:PATOS;25005:PIANCÓ;25006:ITAPORANGA;25007:SERRA DO TEIXEIRA;25008:SERIDÓ OCIDENTAL PARAIBANO;25009:SERIDÓ ORIENTAL PARAIBANO;25010:CARIRI OCIDENTAL;25011:CARIRI ORIENTAL;25012:CURIMATAÚ OCIDENTAL;25013:CURIMATAÚ ORIENTAL;25014:ESPERANÇA;25015:BREJO PARAIBANO;25016:GUARABIRA;25017:CAMPINA GRANDE;25018:ITABAIANA;25019:UMBUZEIRO;25020:LITORAL NORTE;25021:SAPÉ;25022:JOÃO PESSOA;25023:LITORAL SUL-PB;26001:ARARIPINA;26002:SALGUEIRO;26003:PAJEÚ;26004:SERTÃO DO MOXOTÓ;26005:PETROLINA;26006:ITAPARICA;26007:VALE DO IPANEMA;26008:VALE DO IPOJUCA;26009:ALTO CAPIBARIBE;26010:MÉDIO CAPIBARIBE;26011:GARANHUNS;26012:BREJO PERNAMBUCANO;26013:MATA SETENTRIONAL PERNAMBUCANA;26014:VITÓRIA DE SANTO ANTÃO;26015:MATA MERIDIONAL PERNAMBUCANA;26016:ITAMARACÁ;26017:RECIFE;26018:SUAPE;26019:FERNANDO DE NORONHA;27001:SERRANA DO SERTÃO ALAGOANO;27002:ALAGOANA DO SERTÃO DO SÃO FRANCISCO;27003:SANTANA DO IPANEMA;27004:BATALHA;27005:PALMEIRA DOS ÍNDIOS;27006:ARAPIRACA;27007:TRAIPU;27008:SERRANA DOS QUILOMBOS;27009:MATA ALAGOANA;27010:LITORAL NORTE ALAGOANO;27011:MACEIÓ;27012:SÃO MIGUEL DOS CAMPOS;27013:PENEDO;28001:SERGIPANA DO SERTÃO DO SÃO FRANCISCO;28002:CARIRA;28003:NOSSA SENHORA DAS DORES;28004:AGRESTE DE ITABAIANA;28005:TOBIAS BARRETO;28006:AGRESTE DE LAGARTO;28007:PROPRIÁ;28008:COTINGUIBA;28009:JAPARATUBA;28010:BAIXO COTINGUIBA;28011:ARACAJU;28012:BOQUIM;28013:ESTÂNCIA;29001:BARREIRAS;29002:COTEGIPE;29003:SANTA MARIA DA VITÓRIA;29004:JUAZEIRO;29005:PAULO AFONSO;29006:BARRA;29007:BOM JESUS DA LAPA;29008:SENHOR DO BONFIM;29009:IRECÊ;29010:JACOBINA;29011:ITABERABA;29012:FEIRA DE SANTANA;29013:JEREMOABO;29014:EUCLIDES DA CUNHA;29015:RIBEIRA DO POMBAL;29016:SERRINHA;29017:ALAGOINHAS;29018:ENTRE RIOS;29019:CATU;29020:SANTO ANTÔNIO DE JESUS;29021:SALVADOR;29022:BOQUIRA;29023:SEABRA;29024:JEQUIÉ;29025:LIVRAMENTO DO BRUMADO;29026:GUANAMBI;29027:BRUMADO;29028:VITÓRIA DA CONQUISTA;29029:ITAPETINGA;29030:VALENÇA;29031:ILHÉUS-ITABUNA;29032:PORTO SEGURO;Total
1330800:Fabricação de tecidos de malha;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2065;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;0;0;0;0;0;32;0;0;13;8;32;0;0;0;13;0;0;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;68;1;0;66;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;9;0;0;0;0;3022
1340501:Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário;0;2;0;0;0;0;0;14;3;7;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;0;11;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;49;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;124;73;3;0;0;0;0;36;0;46;1;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;19;0;1;0;0;0;0;1;0;0;2;1;555
1340502:Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;45;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;766
1340599:Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;35;0;1;253;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;155;9;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;15;0;0;0;1;0;2;0;0;136;70;0;1;0;0;0;0;1;80;0;0;0;0;0;0;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;11;50;0;0;0;0;0;0;15;6;1;13;3;1001
1351100:Fabricação de artefatos têxteis para uso doméstico;0;3;0;0;0;0;0;0;6;0;0;0;0;0;4;0;5;0;0;0;0;0;0;10;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;339;15;0;0;0;0;0;2;0;0;10;5;0;0;0;0;1;0;2;0;0;0;0;8;0;0;0;0;254;50;0;0;0;0;622;28;0;400;0;4;17;29;387;21;0;0;0;1;0;0;0;0;0;52;0;1;0;0;79;0;0;0;0;0;0;50;0;215;74;2;1;42;4;13;0;0;553;4;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;1;452;0;50;0;0;557;730;7;2;32;0;0;0;0;0;0;2;1;7;2;56;0;0;263;10;0;0;162;19;76;0;0;0;0;80;0;2;0;3;0;4;5850
1352900:Fabricação de artefatos de tapeçaria;0;49;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;15;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;12;44;0;8;0;0;0;0;292;0;0;4;2;0;0;0;0;0;2;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;274;0;0;0;8;8;0;0;7;0;0;0;5;0;0;1;0;796
1353700:Fabricação de artefatos de cordoaria;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;15;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;285
1354500:Fabricação de tecidos especiais, inclusive artefatos;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;959;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;51;664;0;0;0;0;2;0;38;0;0;16;15;2016
1359600:Fabricação de outros produtos têxteis não especificados anteriormente;0;17;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;3;0;0;0;0;0;1070;8;0;3;0;21;0;46;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;10;111;0;52;0;1;0;0;3;1;0;0;0;23;0;24;0;0;0;7;1;0;9;14;0;0;0;0;0;0;2;1;0;529;181;0;23;45;12;0;0;0;59;1;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;11;0;0;0;0;0;20;0;0;10;0;0;5;2;0;2;1;3;0;0;238;0;0;0;4;7;281;1;26;97;0;0;56;0;8;0;0;0;0;43;0;3326
1411801:Confecção de roupas íntimas;0;38;0;0;11;0;0;0;42;0;0;0;0;0;0;0;36;0;0;0;0;168;36;104;0;0;0;0;0;4;1;0;0;39;0;0;4;21;1607;0;9;3;14;0;1;3;0;0;29;20;26;9918;26;0;9;0;41;0;153;2;15;100;5;1;0;1;0;143;0;10;11;0;101;0;143;0;0;0;0;5;7;1;2;0;0;10;120;0;96;66;0;0;0;2;3;4;0;3;35;0;0;0;0;108;9;0;0;0;0;861;0;0;0;11;0;10;0;0;260;1373;26;4;30;10;22;1;1;111;7;0;0;0;0;0;10;39;0;0;4;0;43;0;0;0;3;4;12;58;0;0;0;0;88;171;25;3;15;0;0;0;0;0;4;4;0;14;0;54;0;0;0;1;3;0;0;31;178;0;10;38;0;8;0;293;5;0;5;34;17250
1411802:Facção de roupas íntimas;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;10;0;62;0;0;0;0;0;7;0;0;0;0;0;0;38;1;45;0;0;0;0;0;0;0;0;0;0;90;158;1315;33;0;6;0;19;0;9;0;0;3;0;0;0;0;0;15;0;0;0;0;17;0;0;0;0;0;0;41;59;0;0;29;0;0;16;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;25;0;0;0;0;0;0;0;0;25;61;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;1;0;0;0;0;2222
1412601:Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida;0;122;0;0;2;0;0;7;175;5;0;0;0;1;3;0;13;4;0;0;0;129;64;1706;55;0;0;0;0;3;0;11;0;1;0;11;12;276;0;0;220;10;3;245;6;7;8;145;183;36;28;19528;1134;10;19;0;83;15;198;7;0;16;5;0;0;0;3;84;0;17;7;17;75;19;112;2;0;0;1;98;438;0;142;216;0;244;9777;1;77;28;29;71;0;0;1;0;2;7;2;3;0;15;1;67;304;0;6;3;3;584;11;30;38;12;0;41;0;11;4558;4972;50;51;340;72;129;10;2;2961;18;0;0;9;0;0;15;30;0;0;8;0;289;1;3;0;0;13;35;65;43;3;0;0;1;849;105;0;10;0;2;56;4;3;10;8;13;36;2;834;0;50;0;21;13;0;18;95;1677;10;8;372;18;194;421;1319;2;5;88;64;57090
1412602:Confecção, sob medida, de peças do vestuário, exceto roupas íntimas;0;89;0;0;2;0;0;0;8;1;0;0;0;0;4;0;6;2;7;1;0;1;13;166;188;0;4;0;0;0;0;0;0;36;0;1;3;114;0;0;3;3;0;10;0;0;0;0;59;11;0;2298;22;0;0;0;0;7;4;0;0;14;0;0;0;0;0;20;0;3;0;0;32;0;0;0;1;0;0;5;93;20;47;2;0;21;137;0;0;3;2;0;0;11;0;0;2;0;0;0;0;0;1;123;22;0;0;0;0;74;0;0;1;9;2;8;0;0;664;10;8;22;0;68;1;15;1;208;6;0;0;0;23;0;9;5;0;0;2;0;107;4;0;0;0;0;0;61;0;7;0;0;0;32;1;0;31;0;0;13;25;7;0;1;0;2;0;108;0;0;0;29;0;7;3;3;262;0;0;7;2;267;1;33;0;3;71;10;5855
1412603:Facção de peças do vestuário, exceto roupas íntimas;0;7;0;0;0;0;0;0;19;1;0;0;0;0;0;0;1;0;0;0;0;0;5;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;24;136;60;425;31;23;1714;124;0;11;0;0;0;0;0;0;49;0;0;0;0;0;1;6;92;27;24;58;0;0;60;0;30;418;36;1226;0;69;105;1;1;100;40;0;0;0;8;0;0;0;7;0;0;2;0;0;7;0;0;22;0;0;0;0;36;0;0;0;0;0;1;0;0;661;358;1;0;1;0;0;2;0;133;0;0;0;0;0;0;1;4;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;23;0;0;2;0;0;2;0;1;159;0;0;0;0;11;3;2;0;0;29;1;6660
1413401:Confecção de roupas profissionais, exceto sob medida;0;74;0;0;0;0;0;0;22;0;0;1;0;0;2;0;1;0;0;0;0;0;34;42;2;0;0;0;0;2;4;3;0;2;0;0;0;9;0;0;24;0;0;0;5;0;0;0;0;0;1;308;37;0;0;0;0;1;0;0;0;0;0;0;0;0;0;42;0;55;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;14;0;2;14;2;2;10;0;0;31;0;3;41;13;21;0;0;0;322;0;0;0;0;3;0;2;14;0;0;0;0;73;0;0;15;3;0;2;0;0;0;0;0;0;28;4;0;37;0;0;4;1;0;4;36;13;3;0;135;0;9;0;3;1;0;2;17;366;0;2;0;0;15;0;5;0;6;5;122;2114
1413402:Confecção, sob medida, de roupas profissionais;0;50;2;0;0;0;0;7;13;0;0;0;0;1;0;0;24;0;0;0;0;22;2;19;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;2;0;3;1;0;64;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;45;0;0;0;0;0;65;0;0;22;7;0;0;0;20;70;0;0;104;10;0;0;0;0;0;1;9;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;3;82;0;3;40;0;0;0;0;0;0;0;2;0;1;44;0;0;0;17;1;0;5;1;147;0;0;0;0;36;8;2;0;1;3;2;1071
1413403:Facção de roupas profissionais;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;1;0;0;0;0;38;0;1;0;0;0;0;0;47;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;22;0;0;0;0;0;0;0;0;22;0;0;0;90;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;1;5;337
1414200:Fabricação de acessórios do vestuário, exceto para segurança e proteção;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;10;0;0;0;0;1;15;67;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;52;0;0;4;0;0;0;0;0;5;68;472;0;0;0;0;0;0;10;0;0;2;19;0;0;0;0;11;0;2;0;24;0;0;0;0;0;0;0;821;0;0;0;0;0;49;204;0;74;9;8;10;0;0;0;0;5;0;0;0;0;0;0;250;32;0;0;0;31;14;0;18;2;0;25;0;0;0;165;31;0;5;0;26;0;0;0;42;0;0;0;0;3;0;18;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;5;0;0;11;10;1;30;0;2;0;1;0;1;0;28;132;0;0;1;0;0;0;47;0;0;3;7;2907
1421500:Fabricação de meias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2469;0;2476
1422300:Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;0;46;0;0;3;0;0;10;10;73;0;0;0;0;0;0;10;0;0;14;0;3;0;24;2;0;1;0;0;33;0;16;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;38;0;0;0;100;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;32;20;0;0;0;0;0;11;0;0;0;1;7;0;0;0;0;0;0;1;0;5;1;0;24;68;0;0;0;0;21;0;0;0;0;5;1;0;0;9;70;0;0;0;0;0;6;0;27;6;0;0;0;0;0;0;0;0;0;0;0;21;0;0;1;0;0;12;0;22;0;0;0;0;0;0;13;0;0;0;0;2;0;0;0;0;1;0;2;0;17;0;5;2;0;0;12;147;0;0;0;0;20;7;0;0;0;4;8;1114
1510600:Curtimento e outras preparações de couro;0;0;0;0;0;0;0;0;617;6;0;0;0;0;0;0;0;12;0;0;0;0;161;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;662;332;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;16;0;0;0;308;106;0;41;0;0;0;0;21;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;106;2;0;0;1;2;0;0;2;0;0;0;0;19;0;0;675;1;4;0;9;0;1;0;2;0;0;4;0;3205
1521100:Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;0;0;0;0;0;0;0;0;0;23;2;0;0;0;0;131;0;5;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;1;5;0;0;0;45;22;0;0;0;0;0;0;0;0;0;0;2;1;40;0;0;0;1;0;7;0;0;3;0;0;0;0;66;17;0;0;7;2;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;2;102;2;326;0;6;0;12;0;1;0;2;62;0;0;0;0;1;0;19;0;0;2;2;1387
1529700:Fabricação de artefatos de couro não especificados anteriormente;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;0;0;0;0;97;0;0;0;0;0;0;1;0;0;0;0;0;22;0;0;0;0;34;0;0;0;3;0;3;0;0;5;0;0;0;8;0;0;0;0;56;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;331;0;54;0;0;0;0;0;0;78;0;0;12;1;0;0;78;1;0;680;6;1851
1531901:Fabricação de calçados de couro;0;6;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;39;0;0;0;0;0;1;0;0;0;0;0;0;610;68;0;0;421;0;993;0;0;3488;2123;9;0;0;0;1555;8562;0;980;416;2;272;2202;0;0;1142;0;0;0;0;0;160;157;0;0;0;0;0;0;0;0;0;0;34;18;0;0;0;0;0;2;0;31;0;4;127;0;0;0;0;0;0;0;0;0;0;0;35;205;0;0;0;0;4;0;22;0;0;0;0;0;0;16;0;0;0;0;63;2;0;0;82;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1497;0;5;1939;174;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;3;220;2503;5301;0;0;0;1578;680;216;4;2372;82;0;0;2892;0;0;6;2800;5806;0;491;0;52674
1531902:Acabamento de calçados de couro sob contrato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;9;0;0;46;0;151;0;0;0;0;2;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;284
1532700:Fabricação de tênis de qualquer material;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;1229;0;1926;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;2159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5376
1533500:Fabricação de calçados de material sintético;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;14191;0;87;2509;0;0;0;0;0;0;0;2159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3191;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;25;0;2;0;0;0;0;0;0;0;0;0;0;0;0;193;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;58;0;0;4;9;0;0;702;35;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;147;0;0;47;3;1;0;0;0;0;0;0;122;1166;0;0;37;25793
