Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
5920100:Atividades de gravação de som e de edição de música;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;60
6010100:Atividades de rádio;167;7;37;126;10;117;30;5;20;0;3;21;0;0;0;0;0;7;3;364;0;31;11;5;0;0;176;0;24;0;16;103;1;0;14;4;379;23;9;32;9;1;4;3;49;50;30;8;5;151;26;14;5;0;60;0;13;19;3;0;7;177;0;0;2379
6021700:Atividades de televisão aberta;377;23;54;83;0;59;37;1;40;0;0;243;0;0;0;0;0;1;0;1036;0;13;8;0;0;0;215;0;0;0;6;10;0;0;0;0;780;82;5;20;13;0;0;0;16;7;19;0;35;70;9;0;0;0;196;0;0;60;1;2;25;167;0;0;3713
6022501:Programadoras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;17
6022502:Atividades relacionadas à televisão por assinatura, exceto programadoras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
6110801:Serviços de telefonia fixa comutada - STFC;61;0;0;12;0;0;99;0;0;0;0;101;0;0;0;2;0;1;0;208;0;0;1;1;0;1;47;0;0;0;0;41;0;0;0;0;415;27;0;3;0;0;0;1;1;2;2;0;2;45;16;0;0;0;49;0;0;7;0;0;11;94;0;0;1250
6110802:Serviços de redes de transporte de telecomunicações - SRTT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6110803:Serviços de comunicação multimídia - SCM;19;0;34;48;8;125;30;39;0;11;0;16;0;0;0;10;0;10;3;137;0;5;0;0;0;6;66;0;0;2;14;55;4;0;0;0;74;37;1;1;6;50;16;49;96;54;38;10;43;30;8;13;2;0;16;0;18;130;8;18;46;94;0;0;1500
6110899:Serviços de telecomunicações por fio não especificados anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
6120501:Telefonia móvel celular;114;0;0;17;0;2;1;0;0;0;0;67;0;0;0;0;0;0;0;394;0;0;0;0;0;2;23;0;0;0;0;11;0;0;0;0;584;8;0;0;0;0;0;0;14;0;0;0;14;26;0;0;0;0;23;0;0;6;2;0;0;78;0;0;1386
6120599:Serviços de telecomunicações sem fio não especificados anteriormente;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;73
6130200:Telecomunicações por satélite;10;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;37;0;0;0;0;144;1;0;0;0;27;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;38;0;0;5;0;0;7;9;0;0;327
6141800:Operadoras de televisão por assinatura por cabo;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;136
6143400:Operadoras de televisão por assinatura por satélite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
6190601:Provedores de acesso às redes de comunicações;70;1;31;52;0;44;86;0;19;0;0;12;0;3;0;6;0;2;5;112;6;0;3;3;3;24;15;0;2;0;19;72;2;11;0;0;130;46;0;50;39;37;11;87;31;24;67;24;193;40;49;12;0;0;416;0;0;45;9;15;0;64;2;2;1996
6190602:Provedores de voz sobre protocolo internet - VOIP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;121
6190699:Outras atividades de telecomunicações não especificadas anteriormente;57;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;464;5;0;0;0;0;0;10;4;0;0;0;1;0;0;0;0;0;7;0;0;2;0;0;0;31;0;0;616
6201501:Desenvolvimento de programas de computador sob encomenda;0;0;0;0;0;17;0;0;0;0;0;2;0;0;0;0;0;0;0;105;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;126;7;0;1;12;0;3;0;0;3;0;0;7;1;0;0;0;0;16;0;0;0;0;0;9;31;0;1;347
6202300:Desenvolvimento e licenciamento de programas de computador customizáveis;3;0;9;7;0;2;2;0;0;0;0;12;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;13;0;0;0;0;0;2;255
6203100:Desenvolvimento e licenciamento de programas de computador não-customizáveis;5;0;10;9;0;3;0;0;0;0;0;19;0;0;0;0;0;0;0;65;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;189
6204000:Consultoria em tecnologia da informação;3;0;0;0;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;143;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;190;4;0;0;0;0;0;2;0;0;0;0;20;12;0;0;0;0;10;0;0;10;0;0;0;52;0;0;454
6209100:Suporte técnico, manutenção e outros serviços em tecnologia da informação;70;0;0;53;0;27;15;0;6;0;0;31;0;0;0;0;0;0;0;746;0;0;0;0;0;0;19;0;0;0;0;1;0;0;3;0;555;11;0;15;0;0;3;1;0;13;0;0;59;117;22;1;0;0;39;0;0;61;0;3;40;145;0;0;2056
6311900:Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;43;0;2;8;5;23;9;3;0;0;0;89;0;0;0;0;0;0;0;520;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1685;4;0;0;0;0;0;0;0;0;0;0;9;4;4;0;0;0;8;0;0;0;0;0;0;59;0;0;2477
6319400:Portais, provedores de conteúdo e outros serviços de informação na internet;6;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;92;0;0;0;0;0;1;0;3;0;0;0;0;4;26;0;0;0;1;0;0;2;1;0;3;22;0;0;265
6391700:Agências de notícias;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
6399200:Outras atividades de prestação de serviços de informação não especificadas anteriormente;28;3;0;7;0;30;1;0;1;0;0;58;0;0;0;0;0;0;0;283;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;85;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;1;3;3;7;11;0;0;536
6410700:Banco Central;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
6421200:Bancos comerciais;61;12;26;32;11;42;33;7;11;19;9;40;17;0;0;0;4;5;9;75;0;14;24;10;0;10;19;0;9;0;19;39;0;0;0;6;1501;17;0;26;33;22;13;36;40;34;33;17;35;31;24;20;0;0;28;9;20;48;32;24;17;59;0;30;2712
6422100:Bancos múltiplos, com carteira comercial;579;40;115;240;32;165;109;37;53;11;8;401;28;21;0;42;23;36;26;1933;24;34;57;14;18;42;321;1;12;17;91;247;47;21;59;46;3237;182;99;182;132;106;151;76;167;133;185;63;189;238;201;63;11;6;422;11;70;241;81;99;138;475;2;49;11959
6423900:Caixas econômicas;261;7;36;81;8;55;42;10;26;16;14;205;12;0;0;14;0;7;5;677;11;11;21;0;4;17;143;0;7;10;14;75;0;0;13;0;922;46;8;31;29;26;36;16;33;50;30;7;42;77;24;7;5;0;154;8;24;56;17;19;35;219;0;13;3736
6424702:Cooperativas centrais de crédito;73;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143
6424703:Cooperativas de crédito mútuo;191;44;97;202;49;165;315;41;5;0;0;86;3;0;0;0;0;0;0;74;0;0;0;0;0;19;16;0;0;0;2;22;0;0;0;0;147;8;0;0;4;12;0;41;50;2;65;6;34;19;26;0;0;0;23;0;10;24;26;59;19;54;0;12;1972
6424704:Cooperativas de crédito rural;155;6;40;227;40;91;5;23;0;0;0;21;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610
6431000:Bancos múltiplos, sem carteira comercial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;33
6434400:Agências de fomento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;31;0;0;295
6435201:Sociedades de crédito imobiliário;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
6435202:Associações de poupança e empréstimo;5;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;11;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;3;0;0;48
6436100:Sociedades de crédito, financiamento e investimento - financeiras;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68
6437900:Sociedades de crédito ao microempreendedor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
6438799:Outras Instituições de Intermediação Não-Monetária não especificadas anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
6450600:Sociedades de capitalização;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
6461100:Holdings de instituições financeiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6462000:Holdings de instituições não-financeiras;81;0;1;1;0;2;16;0;1;0;0;2;0;0;0;0;0;0;0;121;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;497;0;0;0;0;0;0;102;0;1;19;0;0;49;1;0;0;0;72;0;0;88;0;0;0;67;0;0;1123
6463800:Outras sociedades de participação, exceto holdings;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;19;4;0;171
6491300:Sociedades de fomento mercantil - factoring;7;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;1;0;0;0;0;0;0;0;1;3;0;0;7;0;0;0;0;2;0;0;0;0;0;6;6;0;0;172
6492100:Securitização de créditos;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
6493000:Administração de consórcios para aquisição de bens e direitos;0;0;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;6;0;0;1;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;114
6499901:Clubes de investimento;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6499905:Concessão de crédito pelas OSCIP;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;56
6499999:Outras atividades de serviços financeiros não especificadas anteriormente;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;44
6511101:Seguros de vida;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;56
6511102:Planos de auxílio-funeral;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
6512000:Seguros não-vida;28;0;0;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;0;0;236
6520100:Seguros-saúde;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24
6541300:Previdência complementar fechada;17;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2;0;0;0;0;0;0;16;0;0;112
6542100:Previdência complementar aberta;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;27
6550200:Planos de saúde;111;0;24;164;0;0;26;0;0;0;0;124;0;0;0;0;0;0;0;644;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;1459;0;0;0;0;0;0;0;0;0;0;0;20;98;0;0;0;0;287;0;0;33;0;0;20;222;0;0;3254
6612601:Corretoras de títulos e valores mobiliários;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6612603:Corretoras de câmbio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
6612604:Corretoras de contratos de mercadorias;1;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
6612605:Agentes de investimentos em aplicações financeiras;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
6613400:Administração de cartões de crédito;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
6619301:Serviços de liquidação e custódia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3
6619302:Correspondentes de instituições financeiras;76;0;0;4;0;28;18;0;0;0;0;33;0;0;0;0;0;0;0;12;0;1;0;0;0;0;5;0;0;0;4;33;0;0;0;0;43;9;0;2;0;0;0;1;3;7;0;0;0;1;0;0;0;0;27;0;0;11;0;0;1;1;0;0;320
6619305:Operadoras de cartões de débito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
6619399:Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente;6;0;0;1;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;29;0;0;0;0;0;0;6;0;0;0;0;5;0;0;0;0;54;5;0;4;1;0;0;2;6;10;0;0;0;3;0;0;0;0;12;0;0;0;1;1;0;11;0;1;163
6621501:Peritos e avaliadores de seguros;15;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
6621502:Auditoria e consultoria atuarial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2
6622300:Corretores e agentes de seguros, de planos de previdência complementar e de saúde;87;0;10;21;0;22;13;2;0;0;0;130;0;0;0;0;0;0;0;197;0;0;0;0;0;0;20;0;0;0;0;1;0;0;0;0;239;25;0;1;0;0;0;0;0;2;8;4;21;32;28;0;0;0;22;0;7;29;1;11;11;73;0;1;1018
6629100:Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente;3;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;12;0;0;0;0;0;0;5;0;0;67
6630400:Atividades de administração de fundos por contrato ou comissão;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;18;0;0;33
6810201:Compra e venda de imóveis próprios;19;0;7;57;6;30;7;0;0;3;0;8;0;0;0;0;0;0;0;71;0;0;0;0;0;0;9;0;0;0;0;48;0;0;0;1;91;31;15;0;14;5;0;5;57;13;2;6;110;36;23;7;0;0;20;0;56;30;0;8;0;118;0;4;917
6810202:Aluguel de imóveis próprios;23;0;36;26;0;3;1;0;1;0;0;37;3;0;0;0;0;0;0;157;0;1;0;0;0;0;2;0;0;0;0;43;0;0;0;0;289;97;0;1;0;12;0;9;5;0;5;0;2;12;0;0;0;6;33;0;0;15;0;2;10;28;0;0;859
6810203:Loteamento de imóveis próprios;2;0;0;0;1;5;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;18;0;0;0;0;0;0;1;0;0;51
6821801:Corretagem na compra e venda e avaliação de imóveis;43;0;4;33;0;39;13;0;1;0;0;20;1;0;0;0;0;0;0;62;0;0;0;0;0;1;30;0;0;0;0;15;0;0;0;0;138;12;0;3;0;3;0;2;8;0;20;1;21;59;1;0;0;0;65;0;0;38;0;0;8;57;0;0;698
6821802:Corretagem no aluguel de imóveis;18;0;0;22;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;26;0;0;0;0;0;0;6;0;0;0;0;62;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;2;5;0;3;0;0;1;0;0;13;0;0;9;55;0;0;250
6822600:Gestão e administração da propriedade imobiliária;55;0;4;9;0;32;20;0;0;0;2;9;0;0;0;0;0;0;0;256;0;0;0;0;0;0;28;0;0;0;0;16;0;0;0;0;727;7;0;1;0;0;0;2;46;0;7;0;20;12;7;0;0;0;12;0;11;12;0;9;2;114;0;0;1420
6911701:Serviços advocatícios;316;5;39;68;12;74;67;3;9;0;0;81;5;0;0;1;0;11;0;395;0;0;13;0;0;11;57;0;0;0;3;23;0;6;2;0;622;19;0;5;4;6;0;3;19;17;8;8;43;70;42;0;0;0;99;1;4;91;11;6;28;150;5;13;2475
6911702:Atividades auxiliares da justiça;2;1;0;1;0;0;0;1;0;0;9;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;639
6911703:Agente de propriedade industrial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
6912500:Cartórios;210;25;103;135;39;149;93;34;22;12;0;139;23;5;0;3;1;3;0;435;6;11;23;0;9;9;129;2;4;13;10;65;5;0;11;0;505;70;9;30;12;24;38;16;41;39;69;31;80;16;47;1;4;2;143;5;63;114;75;68;90;222;30;51;3623
6920601:Atividades de contabilidade;847;32;263;422;52;319;270;51;30;15;11;422;26;4;0;30;1;21;6;1201;3;17;32;2;4;47;379;0;10;18;43;214;7;0;23;5;1361;190;6;100;78;77;43;142;228;196;233;97;200;226;205;100;7;2;391;7;66;474;100;130;222;688;20;43;10459
6920602:Atividades de consultoria e auditoria contábil e tributária;10;0;0;6;2;7;0;0;5;0;0;5;5;0;0;0;0;0;0;135;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;78;0;0;0;0;2;0;0;3;1;0;0;7;12;0;0;0;0;4;1;3;0;0;26;2;16;0;3;346
7020400:Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica;241;0;27;11;0;41;9;0;0;0;0;117;0;0;0;0;0;0;0;547;0;0;0;0;0;0;187;5;0;1;0;3;0;0;0;0;462;5;1;0;0;0;9;1;5;43;3;0;10;11;0;52;0;0;7;0;2;10;1;4;0;1006;0;0;2821
7111100:Serviços de arquitetura;4;0;0;0;0;4;2;0;0;0;1;12;0;0;0;0;0;0;0;89;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;142;0;0;8;0;0;0;0;2;0;3;0;1;1;1;0;0;0;7;0;0;0;0;0;0;8;0;0;292
7112000:Serviços de engenharia;278;3;1;19;4;20;16;4;79;0;0;238;0;0;0;0;0;0;0;766;1;0;0;0;0;0;133;0;1;10;462;30;17;0;0;0;2031;29;4;0;0;0;21;59;981;23;7;0;345;17;2;0;0;0;273;0;0;318;5;4;184;240;0;302;6927
