Coluna;Microrregião
CNAE 2.0 Subclasse;50001:BAIXO PANTANAL;50002:AQUIDAUANA;50003:ALTO TAQUARI;50004:CAMPO GRANDE;50005:CASSILÂNDIA;50006:PARANAÍBA;50007:TRÊS LAGOAS;50008:NOVA ANDRADINA;50009:BODOQUENA;50010:DOURADOS;50011:IGUATEMI;51001:ARIPUANÃ;51002:ALTA FLORESTA;51003:COLÍDER;51004:PARECIS;51005:ARINOS;51006:ALTO TELES PIRES;51007:SINOP;51008:PARANATINGA;51009:NORTE ARAGUAIA;51010:CANARANA;51011:MÉDIO ARAGUAIA;51012:ALTO GUAPORÉ;51013:TANGARÁ DA SERRA;51014:JAURU;51015:ALTO PARAGUAI;51016:ROSÁRIO OESTE;51017:CUIABÁ;51018:ALTO PANTANAL;51019:PRIMAVERA DO LESTE;51020:TESOURO;51021:RONDONÓPOLIS;51022:ALTO ARAGUAIA;52001:SÃO MIGUEL DO ARAGUAIA;52002:RIO VERMELHO;52003:ARAGARÇAS;52004:PORANGATU;52005:CHAPADA DOS VEADEIROS;52006:CERES;52007:ANÁPOLIS;52008:IPORÁ;52009:ANICUNS;52010:GOIÂNIA;52011:VÃO DO PARANÃ;52012:ENTORNO DE BRASÍLIA;52013:SUDOESTE DE GOIÁS;52014:VALE DO RIO DOS BOIS;52015:MEIA PONTE;52016:PIRES DO RIO;52017:CATALÃO;52018:QUIRINÓPOLIS;53001:BRASÍLIA;Total
3101200:Fabricação de móveis com predominância de madeira;8;16;13;265;20;41;38;17;8;146;57;64;77;64;29;107;169;108;5;6;13;11;1;115;67;2;0;660;11;99;0;97;0;7;10;0;16;1;360;261;4;21;2165;1;367;91;9;159;24;53;21;831;6735
3102100:Fabricação de móveis com predominância de metal;0;0;0;111;0;158;1;0;0;21;0;0;0;0;1;0;1;1;0;0;0;0;0;8;0;0;0;147;0;0;0;0;0;0;0;0;40;0;0;153;0;0;568;0;9;3;0;0;0;0;0;94;1316
3103900:Fabricação de móveis de outros materiais, exceto madeira e metal;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;24;14;0;1;1;0;0;0;0;0;0;50;0;1;0;5;0;0;0;0;0;0;0;13;6;0;63;0;60;1;0;2;6;0;0;27;287
3104700:Fabricação de colchões;0;0;0;6;0;247;0;0;0;4;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;354;0;0;0;206;0;0;0;0;0;0;20;254;0;0;1674;0;6;0;0;0;0;0;0;0;2801
3211601:Lapidação de gemas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;6
3211602:Fabricação de artefatos de joalheria e ourivesaria;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12;0;0;0;0;0;0;0;0;1;0;0;4;0;13;185;0;2;0;0;0;0;0;0;10;299
3212400:Fabricação de bijuterias e artefatos semelhantes;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1;0;0;0;0;331;0;0;1;3;3;0;0;0;1;385
3220500:Fabricação de instrumentos musicais, peças e acessórios;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3230200:Fabricação de artefatos para pesca e esporte;0;0;0;1;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;94;0;0;1;0;0;0;0;0;1;188
3240002:Fabricação de mesas de bilhar, de sinuca e acessórios não associada à locação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
3240003:Fabricação de mesas de bilhar, de sinuca e acessórios associada à locação;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;1;0;0;0;6;0;9;0;0;0;4;0;0;0;0;0;4;0;0;0;0;10;59;0;0;0;0;0;0;0;0;0;0;0;2;104
3240099:Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente;0;0;0;88;0;579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;82;18;0;0;0;0;0;0;0;0;19;805
3250701:Fabricação de instrumentos não-eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;2;161;0;30;0;0;0;0;0;0;27;226
3250702:Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;0;0;0;163
3250703:Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;70;0;0;0;0;12;0;0;0;2;89
3250704:Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral, exceto sob encomenda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;27
3250705:Fabricação de materiais para medicina e odontologia;0;0;0;15;0;0;0;0;0;24;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;0;311;267;0;3;38;0;0;2;0;0;7;890
3250706:Serviços de prótese dentária;4;0;8;70;4;4;6;1;3;31;1;0;2;3;0;0;4;22;0;0;0;8;0;7;3;0;0;80;4;11;0;27;0;1;0;0;10;2;2;41;0;0;222;0;23;16;0;32;0;6;0;249;907
3250707:Fabricação de artigos ópticos;0;0;0;65;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;2;0;2;0;0;0;0;0;5;0;0;162;0;0;0;0;0;0;0;0;100;349
3250709:Serviço de laboratório óptico;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85
3291400:Fabricação de escovas, pincéis e vassouras;0;1;0;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;4;2;31;0;0;53;0;0;0;0;0;1;0;0;18;130
3292201:Fabricação de roupas de proteção e segurança e resistentes a fogo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3292202:Fabricação de equipamentos e acessórios para segurança pessoal e profissional;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;40;0;0;86;0;47;0;0;22;0;0;0;3;214
3299002:Fabricação de canetas, lápis e outros artigos para escritório;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;16;0;0;0;0;0;0;0;0;29;51
3299003:Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos;0;2;0;59;0;0;22;0;0;16;3;12;0;6;12;3;30;30;0;0;2;4;11;3;10;0;0;39;6;16;1;5;2;3;0;0;7;0;5;6;0;0;156;1;12;22;0;6;0;0;0;41;553
3299004:Fabricação de painéis e letreiros luminosos;0;0;0;32;0;0;13;0;0;7;2;0;12;2;1;0;4;17;0;11;0;0;0;22;0;0;0;13;0;0;0;0;0;0;0;0;8;0;1;3;0;0;107;1;13;1;0;0;19;1;0;27;317
3299005:Fabricação de aviamentos para costura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;22;0;0;0;0;0;0;0;0;0;24
3299006:Fabricação de velas, inclusive decorativas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;3
3299099:Fabricação de produtos diversos não especificados anteriormente;3;0;0;23;0;8;1;1;0;13;0;0;0;0;0;0;2;3;0;0;0;0;0;7;0;0;0;96;0;9;0;2;0;0;0;0;13;0;0;54;1;0;70;0;21;3;0;6;0;18;1;90;445
3311200:Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos;0;0;0;15;12;2;1;0;0;8;44;0;0;0;0;0;0;3;0;0;7;0;0;1;0;0;0;1;0;0;0;8;0;0;0;0;7;0;60;6;0;1;98;0;0;32;0;1;0;1;88;1;397
3312102:Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle;0;0;0;13;0;0;44;0;0;5;3;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;25;0;0;56;0;3;0;0;0;0;0;0;17;180
3312103:Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação;0;0;0;5;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;20;0;0;0;1;0;0;0;0;0;0;0;3;0;0;48;0;0;2;0;0;0;1;0;74;159
3313901:Manutenção e reparação de geradores, transformadores e motores elétricos;4;0;0;5;0;0;21;1;0;14;5;3;0;5;3;0;40;3;1;1;1;0;0;5;1;0;0;26;6;17;0;42;0;0;0;0;0;0;3;63;0;0;162;7;11;57;21;8;1;46;0;23;606
3313902:Manutenção e reparação de baterias e acumuladores elétricos, exceto para veículos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
3313999:Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente;0;0;0;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;48;0;0;0;0;8;0;0;7;0;3;42;0;1;2;14;0;0;0;4;163;311
3314701:Manutenção e reparação de máquinas motrizes não-elétricas;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4;0;0;16;0;0;0;0;0;0;0;0;28;60
3314702:Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas;0;0;1;27;0;0;0;0;0;16;2;4;1;0;8;0;18;2;0;0;2;5;0;6;0;0;0;13;0;0;0;0;0;5;0;0;0;0;1;0;0;8;57;0;8;8;0;0;0;0;0;10;202
3314703:Manutenção e reparação de válvulas industriais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3
3314704:Manutenção e reparação de compressores;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;33;0;0;0;0;0;0;0;0;0;47
3314705:Manutenção e reparação de equipamentos de transmissão para fins industriais;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;15;0;3;0;20;0;0;0;0;0;0;0;3;0;0;16;0;0;19;0;19;0;0;0;0;129
3314706:Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas;0;0;0;1;0;0;0;4;0;0;5;0;0;0;1;0;2;0;0;0;0;0;0;31;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;76;0;0;0;0;1;131
3314707:Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial;16;0;6;36;2;0;0;0;1;2;4;0;3;1;0;1;6;13;0;0;1;2;3;4;0;0;0;94;0;1;0;29;0;0;0;0;2;0;0;30;0;0;75;0;36;20;1;10;0;2;0;90;491
3314708:Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas;0;0;0;31;0;0;10;0;0;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;0;3;0;0;67;0;0;0;3;0;0;0;0;31;160
3314709:Manutenção e reparação de máquinas de escrever, calcular e de outros equipamentos não-eletrônicos para escritório;0;0;0;3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;9;0;0;0;0;0;25;51
3314710:Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente;0;0;0;41;1;0;35;0;1;24;0;0;0;6;0;0;2;1;0;1;0;2;2;6;0;0;0;38;0;3;0;12;0;0;0;0;2;0;7;88;0;3;149;0;5;17;0;13;7;0;3;50;519
3314711:Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária;0;1;6;21;15;0;18;3;5;245;19;12;5;0;124;1;30;16;0;0;21;1;17;39;1;0;0;1;1;50;0;26;2;1;0;0;0;0;15;1;1;1;22;7;29;247;19;53;22;4;1;8;1111
3314712:Manutenção e reparação de tratores agrícolas;0;0;4;3;10;0;0;1;0;36;3;1;0;1;4;0;23;27;2;2;0;2;0;7;10;3;0;2;0;6;0;11;0;2;0;0;9;0;2;10;0;0;3;2;3;44;5;3;26;0;0;0;267
3314713:Manutenção e reparação de máquinas-ferramenta;0;2;0;12;5;0;0;0;0;0;0;0;0;0;5;0;0;28;0;0;0;0;0;2;2;0;0;10;0;0;0;21;0;0;0;0;175;0;0;0;0;0;17;0;0;0;0;8;0;37;5;10;339
3314714:Manutenção e reparação de máquinas e equipamentos para a prospecção e extração de petróleo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
3314715:Manutenção e reparação de máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;81
3314716:Manutenção e reparação de tratores, exceto agrícolas;0;0;0;7;0;0;0;0;0;3;0;7;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;28
3314717:Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores;0;0;0;7;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;3;0;0;0;0;0;13;0;0;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;16;54
3314718:Manutenção e reparação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta;3;0;0;2;0;0;4;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;67;0;0;0;0;0;0;0;97
3314719:Manutenção e reparação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo;43;0;0;5;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;6;0;0;18;0;0;24;0;9;0;0;0;27;170
3314720:Manutenção e reparação de máquinas e equipamentos para a indústria têxtil, do vestuário, do couro e calçados;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7
3314722:Manutenção e reparação de máquinas e aparelhos para a indústria do plástico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44
3314799:Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente;0;0;0;34;0;6;4;4;1;83;0;0;0;0;0;0;12;13;0;0;0;0;0;0;0;0;0;2;0;16;0;40;0;1;0;0;0;0;0;62;0;32;118;0;13;43;0;5;0;5;0;19;513
3315500:Manutenção e reparação de veículos ferroviários;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
3316301:Manutenção e reparação de aeronaves, exceto a manutenção na pista;0;0;7;51;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;5;0;0;0;19;0;35;0;0;0;0;0;0;0;0;0;25;0;0;334;0;52;18;0;0;0;0;0;0;557
3316302:Manutenção de aeronaves na pista;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26
3317101:Manutenção e reparação de embarcações e estruturas flutuantes;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
3317102:Manutenção e reparação de embarcações para esporte e lazer;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;7;0;0;0;61;82
3319800:Manutenção e reparação de equipamentos e produtos não especificados anteriormente;0;0;0;55;1;0;0;0;0;36;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;94;0;0;0;0;1;0;0;211;0;0;72;0;0;16;0;10;0;17;0;24;548
3321000:Instalação de máquinas e equipamentos industriais;1;5;8;22;3;58;10;6;10;25;3;1;0;0;103;9;152;45;0;0;0;0;1;20;4;0;0;64;0;13;0;153;0;0;4;0;0;0;20;135;0;0;319;0;9;135;39;181;31;5;0;31;1625
3329501:Serviços de montagem de móveis de qualquer material;18;0;2;151;8;1;0;0;9;18;16;4;1;0;12;3;22;14;1;0;0;0;0;1;0;10;0;50;13;1;2;1;0;0;0;0;0;0;0;3;0;0;164;0;20;0;0;26;0;19;0;446;1036
3329599:Instalação de outros equipamentos não especificados anteriormente;0;0;0;25;0;0;1;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8;0;0;0;0;0;0;0;0;0;4;4;1;25;2;5;34;4;10;1;6;5;28;180
3511501:Geração de energia elétrica;0;0;14;5;26;112;184;0;0;33;0;183;81;99;94;21;16;106;2;0;20;0;19;3;15;9;0;240;0;3;8;198;115;0;0;8;48;22;42;18;0;0;203;8;35;48;35;69;0;62;49;1486;3739
3511502:Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;4;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146
3512300:Transmissão de energia elétrica;0;0;0;25;0;8;9;0;0;10;0;0;0;0;26;0;0;0;0;0;0;0;5;0;8;0;0;117;0;0;0;10;0;0;0;0;11;14;3;2;0;2;172;0;6;168;1;17;0;0;0;91;705
3513100:Comércio atacadista de energia elétrica;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;5;0;7;0;0;0;0;0;0;39
3514000:Distribuição de energia elétrica;39;110;77;816;20;52;107;46;64;214;86;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;2538;0;0;0;0;0;0;0;0;41;0;127;34;54;0;810;0;87;53;3;61;0;0;0;966;6412
3520401:Produção de gás;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;77
3520402:Distribuição de combustíveis gasosos por redes urbanas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27
3600601:Captação, tratamento e distribuição de água;0;8;66;2050;36;0;0;0;33;4;0;31;36;77;46;44;69;94;14;21;37;49;25;131;17;13;4;1000;13;124;0;42;0;0;0;0;5;0;0;0;0;0;5807;0;24;0;0;7;0;0;0;2577;12504
3600602:Distribuição de água por caminhões;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;4;0;0;0;0;0;0;13;42
3701100:Gestão de redes de esgoto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;249;0;0;123;0;0;0;0;0;0;376
3702900:Atividades relacionadas a esgoto, exceto a gestão de redes;0;1;0;213;7;0;55;0;0;13;23;0;11;2;2;0;1;7;0;0;1;0;1;1;7;0;0;43;0;0;0;12;0;0;1;0;99;0;12;553;0;0;40;0;9;9;0;2;1;1;0;122;1249
3811400:Coleta de resíduos não-perigosos;206;1;9;1563;18;3;7;10;9;159;9;0;2;0;33;5;74;68;0;0;12;4;2;45;2;0;0;442;0;6;5;3;0;5;4;2;79;0;2;56;0;2;1485;2;558;102;5;80;1;226;7;2442;7755
3812200:Coleta de resíduos perigosos;0;0;0;104;0;0;18;0;0;25;13;0;0;0;1;0;2;17;0;0;0;0;0;0;0;0;0;35;0;0;0;246;0;0;0;0;1;0;0;9;0;0;63;0;13;0;0;1;0;0;0;85;633
3821100:Tratamento e disposição de resíduos não-perigosos;0;0;1;3;0;0;16;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;5;0;0;0;2;0;0;58;198
3822000:Tratamento e disposição de resíduos perigosos;0;0;0;12;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;12;0;108;0;0;0;0;0;158
3831901:Recuperação de sucatas de alumínio;1;0;0;0;0;0;0;1;0;16;0;0;0;1;1;0;0;0;1;0;0;0;0;9;2;0;0;21;0;0;0;13;0;0;0;2;0;0;0;12;1;0;177;0;1;49;0;6;0;0;0;41;355
3831999:Recuperação de materiais metálicos, exceto alumínio;0;0;0;47;0;0;0;1;0;7;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;1;22;14;1;78;0;14;1;0;0;0;1;0;40;238
3832700:Recuperação de materiais plásticos;0;0;0;39;12;4;20;4;0;1;0;0;0;0;2;0;29;0;1;0;0;0;0;4;0;0;0;154;0;2;0;7;0;0;0;0;0;0;0;21;0;0;158;0;14;23;0;0;0;6;0;73;574
3839401:Usinas de compostagem;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;10;0;0;0;0;53
3839499:Recuperação de materiais não especificados anteriormente;0;0;0;9;0;0;4;0;0;2;7;0;2;0;0;0;18;0;0;0;0;0;0;0;0;0;0;27;0;0;10;1;0;0;0;0;0;0;5;21;0;0;258;0;35;2;0;2;0;0;0;2842;3245
3900500:Descontaminação e outros serviços de gestão de resíduos;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610;0;0;0;15;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;640
4110700:Incorporação de empreendimentos imobiliários;5;0;4;673;30;3;58;12;0;188;40;11;20;21;5;1;145;140;1;0;8;12;8;11;2;0;0;666;0;27;1;112;0;2;2;0;30;0;15;507;14;7;4073;2;808;251;2;749;5;3;1;3517;12192
4120400:Construção de edifícios;110;8;162;4349;85;209;407;29;62;992;166;53;60;67;521;25;1704;561;10;43;188;157;46;496;73;21;8;5696;159;307;4;1905;30;36;23;21;529;6;248;1547;3;47;15381;40;1888;1258;96;1299;35;280;128;18422;60000
4211101:Construção de rodovias e ferrovias;116;69;8;1592;0;24;66;81;13;118;18;6;13;0;51;3;166;299;0;0;55;0;64;345;148;1;0;1784;8;14;29;681;1;0;134;1;471;27;14;456;10;45;3572;0;237;71;91;353;5;216;107;3342;14925
4211102:Pintura para sinalização em pistas rodoviárias e aeroportos;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;4;0;0;32;0;0;11;0;0;0;0;0;6;159
4212000:Construção de obras-de-arte especiais;0;0;0;37;1;5;8;0;0;7;0;4;0;0;0;13;2;0;0;0;0;0;0;14;0;0;1;157;0;0;0;28;0;0;0;0;9;0;1;49;0;0;1531;0;0;1;0;7;0;1;0;6;1882
4213800:Obras de urbanização - ruas, praças e calçadas;0;0;0;57;0;0;0;3;3;16;1;0;0;5;0;0;129;52;0;0;7;0;0;0;0;0;0;488;0;30;3;14;0;0;0;0;83;0;66;2;0;33;116;0;6;14;0;11;0;29;7;2432;3607
4221901:Construção de barragens e represas para geração de energia elétrica;0;0;0;0;2;0;673;0;0;0;0;0;0;0;70;9;0;1093;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;11;0;86;0;0;0;0;2;0;0;54;0;0;0;0;0;0;0;45;2132
4221902:Construção de estações e redes de distribuição de energia elétrica;4;0;6;439;0;53;19;12;0;178;1;4;67;4;60;140;16;358;2;0;12;47;13;144;9;0;0;596;0;16;0;340;0;0;0;0;17;0;168;274;237;6;3302;0;581;11;0;5;0;7;0;256;7404
4221903:Manutenção de redes de distribuição de energia elétrica;0;0;40;133;4;31;0;0;2;48;0;0;40;56;4;0;59;74;0;0;0;0;0;0;1;0;0;7;5;33;0;103;0;0;0;0;88;0;478;23;0;0;682;6;2;14;0;76;0;5;10;888;2912
4221904:Construção de estações e redes de telecomunicações;0;1;0;1203;0;0;1;0;3;9;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;1211;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2023;0;11;0;0;0;0;0;0;1428;5903
4221905:Manutenção de estações e redes de telecomunicações;0;0;0;36;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;1;0;0;0;0;3;0;0;88;0;16;208;0;0;0;0;0;0;0;0;120;505
